from_node_id,to_node_id,link_id,length,directed,name,zone_id,capacity_scaling_factor,area_type,lanes,raw_capacity,speed,ftype,capacity,GEOMETRYSO,GEOMETRY_1,GEOMETRY_2,GEOMETRY_3,TL23_2032,TRN_2023
1583,1591,1583_1591,0.54155,0,SR-61,730,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1584,805,1584_805,0.29353,0,,784,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1584,1963,1584_1963,0.25518,0,N 200 W,173,1,Urban,0,,21,Minor Collector,,1,1,1,1,0,0
1584,1964,1584_1964,0.25372,0,N 200 W,784,1,Urban,0,,21,Minor Collector,,1,1,1,1,0,0
1584,2115,1584_2115,0.27339,0,4600 N,173,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1584,2733,1584_2733,0.05887,0,4600 N,174,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1585,1222,1585_1222,0.14084,0,SR-91,162,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1585,2173,1585_2173,0.34753,0,400 S,166,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1585,2334,1585_2334,0.17043,0,400 S,162,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1585,2335,1585_2335,0.15929,0,SR-91,166,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1586,168,1586_168,0.18807,0,,168,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1586,1443,1586_1443,0.15984,0,455 E,168,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1586,1450,1586_1450,0.2677,0,455 E,168,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1587,168,1587_168,0.16615,0,,168,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1587,169,1587_169,0.09425,0,,169,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1587,1325,1587_1325,0.256,0,S 700 E,169,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1587,1868,1587_1868,0.14436,0,,168,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1588,174,1588_174,0.16521,0,,174,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1588,175,1588_175,0.21383,0,,175,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1588,176,1588_176,0.1931,0,,176,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1588,1220,1588_1220,0.25243,0,SR-91,175,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1588,1435,1588_1435,0.29133,0,SR-91,174,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1589,2183,1589_2183,0.25727,0,100E,189,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1589,2350,1589_2350,0.1396,0,4400 N,189,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1589,2351,1589_2351,0.14323,0,4400 N,190,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1590,1027,1590_1027,0.67756,0,4800 W,694,1,Rural,1,515,38,Minor Collector,,1,1,1,1,0,0
1590,1597,1590_1597,1.47668,0,SR-23,678,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1590,1939,1590_1939,0.15212,0,4800 W,695,1,Rural,1,515,38,Minor Collector,,1,1,1,1,0,0
1591,749,1591_749,1.42258,0,,728,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1591,752,1591_752,0.67022,0,,731,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1591,1583,1591_1583,0.54155,0,SR-61,730,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1592,181,1592_181,0.22861,0,,181,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1592,182,1592_182,0.16255,0,,182,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1592,1434,1592_1434,0.3224,0,400 E,181,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1592,2005,1592_2005,0.4718,0,400 E,182,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1593,1086,1593_1086,0.49755,0,4200 North,786,1,Rural,1,666,46,Major Collector,,1,1,1,1,0,0
1593,2044,1593_2044,0.25306,0,800 West,783,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1593,2045,1593_2045,0.38064,0,,786,1,Rural,0,,35,Local,,1,1,1,1,0,0
1593,2116,1593_2116,0.48468,0,4200 North,783,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1594,1330,1594_1330,0.28977,0,SR-142,112,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1594,1853,1594_1853,0.29971,0,State St,105,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1594,2203,1594_2203,0.2259,0,SR-142,113,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1594,2228,1594_2228,0.14576,0,State St,112,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1595,668,1595_668,0.49977,0,,647,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1595,1446,1595_1446,0.51858,0,11800 N,647,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1595,1527,1595_1527,0.48197,0,11800 N,647,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1596,668,1596_668,0.50061,0,,647,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1596,669,1596_669,0.43282,0,,648,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1596,1390,1596_1390,0.50202,0,SR-142,648,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1596,1399,1596_1399,0.48955,0,SR-142,648,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1597,699,1597_699,1.12595,0,,678,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1597,717,1597_717,0.26887,0,,696,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1597,1590,1597_1590,1.47663,0,SR-23,678,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1597,1600,1597_1600,0.55907,0,7000 N,683,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1598,2352,1598_2352,0.1562,0,300 N,193,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1598,2353,1598_2353,0.2134,0,400 E,197,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1598,2618,1598_2618,0.1901,0,600 SOUTH,193,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1599,267,1599_267,0.35267,0,,265,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1599,1951,1599_1951,0.15,0,AIRPORT,264,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,0,0
1599,1995,1599_1995,0.64,0,AIRPORT,264,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,0,0
1600,704,1600_704,0.29675,0,,683,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1600,718,1600_718,0.25082,0,,697,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1600,1597,1600_1597,0.55907,0,7000 N,683,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1600,1604,1600_1604,0.48002,0,7000 N,683,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1601,1201,1601_1201,0.24527,0,AIRPORT,221,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1601,2363,1601_2363,0.1863,0,200 West,278,1,Urban,0,,,,,1,1,1,1,0,0
1601,2364,1601_2364,0.22435,0,AIRPORT,220,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1601,2658,1601_2658,0.18743,0,S 100 W,221,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1602,1201,1602_1201,0.15448,0,SR-91,221,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1602,1203,1602_1203,0.29939,0,SR-91,223,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1603,2189,1603_2189,0.06994,0,SR-237,204,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1603,2192,1603_2192,0.18674,0,SR-237,204,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1603,2359,1603_2359,0.27192,0,50 E,213,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1604,705,1604_705,0.35458,0,,684,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1604,719,1604_719,0.26303,0,,698,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1604,1535,1604_1535,0.3989,0,7000 N,86,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1604,1600,1604_1600,0.48002,0,7000 N,683,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1605,701,1605_701,0.49217,0,,77,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1605,1041,1605_1041,0.31638,0,W 8600 N,73,1,Rural,1,515,38,Minor Collector,,1,1,1,1,0,0
1605,2148,1605_2148,0.4681,0,W 8600 N,75,1,Rural,1,515,38,Minor Collector,,1,1,1,1,0,0
1606,230,1606_230,0.13982,0,,229,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1606,1358,1606_1358,0.31856,0,3100 North,230,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1606,1375,1606_1375,0.19141,0,3100 North,229,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1607,1087,1607_1087,0.04429,0,SR-218,777,1,Rural,1,840,53,Minor Arterial,,1,1,1,1,0,0
1607,1579,1607_1579,0.51725,0,1200 W,777,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1607,1610,1607_1610,0.51627,0,1200 W,776,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1607,2306,1607_2306,0.25373,0,SR-218,776,1,Rural,1,840,53,Minor Arterial,,1,1,1,1,0,0
1608,1331,1608_1331,0.21386,0,250 E,202,1,Urban,1,666,22,Major Collector,,1,1,1,1,1,1
1608,2018,1608_2018,0.25562,0,200 E,243,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,1,1
1608,2373,1608_2373,0.17346,0,2200 N,234,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1608,2377,1608_2377,0.12146,0,2200 N,235,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1609,234,1609_234,0.13745,0,,233,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1609,235,1609_235,0.15009,0,,198,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1609,1201,1609_1201,0.12306,0,SR-91,233,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1609,1431,1609_1431,0.24602,0,SR-91,233,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1610,794,1610_794,0.24756,0,,773,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1610,1607,1610_1607,0.51627,0,1200 W,776,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1610,1628,1610_1628,0.5144,0,Coleman Rd,776,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1610,1639,1610_1639,0.43829,0,Coleman  Rd,773,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1611,238,1611_238,0.12692,0,,236,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1611,239,1611_239,0.1378,0,,237,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1611,1303,1611_1303,0.23787,0,600 E,237,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1611,1430,1611_1430,0.15101,0,600 E,237,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1612,1429,1612_1429,0.12483,0,2200 N,237,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1612,1430,1612_1430,0.1326,0,2200 N,237,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1613,241,1613_241,0.21775,0,,239,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1613,2002,1613_2002,0.10258,0,N 1250 E,238,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1613,2095,1613_2095,0.22045,0,N 1250 E,238,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1614,241,1614_241,0.21537,0,,239,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1614,242,1614_242,0.49423,0,,240,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1614,2124,1614_2124,0.2531,0,1600 East,239,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1614,2755,1614_2755,0.12414,0,1600 East,239,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1615,243,1615_243,0.15435,0,,241,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1615,244,1615_244,0.14635,0,,242,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1615,1431,1615_1431,0.22288,0,SR-91,242,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1615,2381,1615_2381,0.1633,0,SR-91,242,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1616,255,1616_255,0.20254,0,,253,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1616,1198,1616_1198,0.15253,0,1800,253,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1616,1241,1616_1241,0.12828,0,1800,242,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1617,1430,1617_1430,0.2453,0,2200 N,236,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1617,2194,1617_2194,0.38942,0,400 E,236,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1617,2195,1617_2195,0.49978,0,400 E,244,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1617,2377,1617_2377,0.14527,0,2200 N,235,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1618,246,1618_246,0.12703,0,,244,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1618,247,1618_247,0.13293,0,,245,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1618,1301,1618_1301,0.21685,0,N 600 E,245,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1618,1430,1618_1430,0.27745,0,N 600 E,245,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1619,1316,1619_1316,0.30903,0,SR-237,245,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,0,0
1619,1429,1619_1429,0.18535,0,SR-237,245,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,0,0
1620,1425,1620_1425,0.24548,0,1200 E,249,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1620,1623,1620_1623,0.50893,0,2100 N,249,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1620,2371,1620_2371,0.09325,0,1200 E,248,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1621,249,1621_249,0.12411,0,,247,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1621,259,1621_259,0.24468,0,,257,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1621,1316,1621_1316,0.31653,0,E 1800 N,247,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1621,1425,1621_1425,0.21254,0,E 1900 N,247,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1622,251,1622_251,0.12503,0,,249,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1622,260,1622_260,0.22115,0,,258,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1622,1425,1622_1425,0.24225,0,1900 N,258,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1622,1426,1622_1426,0.26585,0,1900 N,258,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1623,1426,1623_1426,0.2442,0,1600 East,249,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1623,1620,1623_1620,0.50893,0,2100 N,249,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1623,2368,1623_2368,0.1234,0,1600 East,248,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1624,255,1624_255,0.15079,0,,253,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1624,1191,1624_1191,0.26091,0,SR-91,285,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1624,1198,1624_1198,0.25168,0,SR-91,285,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1625,255,1625_255,0.14525,0,,253,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1625,256,1625_256,0.14934,0,,254,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1625,1237,1625_1237,0.25659,0,200 East,253,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,0,0
1625,1241,1625_1241,0.25603,0,200 East,254,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,0,0
1626,258,1626_258,0.15489,0,,256,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1626,259,1626_259,0.27199,0,,257,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1626,1314,1626_1314,0.2417,0,SR-237,290,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,0,0
1626,1316,1626_1316,0.27699,0,SR-237,257,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,0,0
1627,257,1627_257,0.15516,0,,255,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1627,258,1627_258,0.16105,0,,256,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1627,1298,1627_1298,0.23116,0,N 600 E,288,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1627,1301,1627_1301,0.28853,0,N 600 E,256,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1628,1610,1628_1610,0.5144,0,Coleman Rd,776,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1628,2041,1628_2041,0.27994,0,800 West,774,1,Urban,0,,18,Local,,1,1,1,1,0,0
1628,2042,1628_2042,0.26074,0,800 West,131,1,Urban,0,,18,Local,,1,1,1,1,0,0
1629,1372,1629_1372,0.2605,0,1600 East,258,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1629,1426,1629_1426,0.248,0,1600 East,258,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1630,1140,1630_1140,0.51203,0,400 W,283,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1630,1424,1630_1424,0.2603,0,1800,277,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1630,2378,1630_2378,0.1178,0,1800,278,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1631,286,1631_286,0.12312,0,,284,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1631,287,1631_287,0.12473,0,,285,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1631,1155,1631_1155,0.2556,0,200 West,284,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1631,1156,1631_1156,0.2531,0,200 West,285,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1632,302,1632_302,0.13819,0,,198,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1632,304,1632_304,0.18767,0,,301,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1632,305,1632_305,0.17553,0,,302,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1632,1154,1632_1154,0.2561,0,200 West,302,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1632,1155,1632_1155,0.2601,0,200 West,300,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1633,1187,1633_1187,0.29045,0,SR-91,302,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1633,1191,1633_1191,0.22157,0,SR-91,303,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1634,310,1634_310,0.14942,0,,307,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1634,1297,1634_1297,0.30815,0,600 E,308,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1634,1298,1634_1298,0.21777,0,N 600 E,307,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1635,2196,1635_2196,0.13439,0,400 E,288,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1635,2392,1635_2392,0.15142,0,400 E,305,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1635,2393,1635_2393,0.13302,0,SR-239,307,1.2,Urban,2,806,23,Minor Arterial,,1,1,1,1,1,1
1635,2394,1635_2394,0.1369,0,SR-239,287,1.2,Urban,2,806,23,Minor Arterial,,1,1,1,1,1,1
1636,311,1636_311,0.11929,0,,308,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1636,338,1636_338,0.18279,0,,334,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1636,1297,1636_1297,0.1367,0,1000,308,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,1,1
1636,1653,1636_1653,0.1358,0,1000,334,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,1,1
1637,312,1637_312,0.15068,0,,309,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1637,314,1637_314,0.21654,0,,311,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1637,1314,1637_1314,0.21042,0,SR-237,309,1,Urban,2,806,23,Minor Arterial,,1,1,1,1,0,0
1637,2391,1637_2391,0.18701,0,SR-237,310,1,Urban,2,806,23,Minor Arterial,,1,1,1,1,0,0
1638,292,1638_292,0.11704,0,,290,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1638,314,1638_314,0.23437,0,,311,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1638,1314,1638_1314,0.3235,0,1400,290,1.2,Urban,1,666,22,Major Collector,,1,1,1,1,1,1
1638,1356,1638_1356,0.17243,0,1400,311,1.2,Urban,1,666,22,Major Collector,,1,1,1,1,1,1
1639,793,1639_793,0.1294,0,,772,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1639,1610,1639_1610,0.43829,0,Coleman Rd,773,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1639,1640,1639_1640,0.4535,0,1600 W,773,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1640,1639,1640_1639,0.4535,0,1600 W,773,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1640,1694,1640_1694,0.5561,0,1600 W,760,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1640,1844,1640_1844,1.00357,0,6600 N,773,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1641,350,1641_350,0.06308,0,,343,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1641,1354,1641_1354,0.27985,0,E 1000 N,315,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1641,1370,1641_1370,0.11271,0,ELLENDALE AVE,317,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1642,1718,1642_1718,0.39576,0,SR-142,115,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1642,2175,1642_2175,0.22035,0,300 E,108,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1642,2203,1642_2203,0.20956,0,SR-142,113,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1642,2227,1642_2227,0.15868,0,300 E,113,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1643,321,1643_321,0.29628,0,,318,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1643,1370,1643_1370,0.4375,0,1600 East,318,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1643,2208,1643_2208,0.1183,0,1600 East,318,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1644,325,1644_325,0.16734,0,,322,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1644,326,1644_326,0.31173,0,,323,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1644,1099,1644_1099,0.24025,0,N 1000 W,322,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1644,1423,1644_1423,0.272,0,N 1000 W,322,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1645,702,1645_702,0.43779,0,,681,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1645,703,1645_703,0.42053,0,,682,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1645,705,1645_705,0.36121,0,,684,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1645,2150,1645_2150,0.50715,0,N 2400 W,682,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1646,326,1646_326,0.24092,0,,323,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1646,327,1646_327,0.16495,0,,324,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1646,1132,1646_1132,0.3814,0,600,323,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1646,1422,1646_1422,0.1361,0,600,323,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1647,2201,1647_2201,0.0232,0,W 600 N,352,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1647,2387,1647_2387,0.1373,0,W 600 N,325,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1647,2664,1647_2664,0.15954,0,400 W,325,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1647,2665,1647_2665,0.12417,0,400 W,354,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1648,329,1648_329,0.17584,0,,198,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1648,331,1648_331,0.1181,0,,352,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1648,1152,1648_1152,0.2214,0,200 West,327,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1648,2663,1648_2663,0.1556,0,200 West,325,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1649,1556,1649_1556,0.37869,0,SR-91,764,1,Rural,2,892,62,Principal Arterial,,1,1,1,1,1,1
1649,1866,1649_1866,0.53492,0,7800 N,759,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1649,2532,1649_2532,0.39933,0,SR-91,764,1,Rural,2,892,62,Principal Arterial,,1,1,1,1,1,1
1650,334,1650_334,0.15512,0,,330,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1650,1186,1650_1186,0.13413,0,SR-91,330,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1650,2621,1650_2621,0.03423,0,SR-91,330,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1651,1232,1651_1232,0.10949,0,200,332,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1651,1654,1651_1654,0.09355,0,200,330,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1652,334,1652_334,0.18683,0,,330,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1652,1232,1652_1232,0.12776,0,700 North,330,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1652,1989,1652_1989,0.13125,0,100,331,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1652,2399,1652_2399,0.06712,0,700 North,331,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1653,1636,1653_1636,0.1358,0,1000,334,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,1,1
1653,2197,1653_2197,0.23042,0,400 E,306,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1653,2395,1653_2395,0.1234,0,1000,332,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,1,1
1653,2396,1653_2396,0.19283,0,400 E,332,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1654,334,1654_334,0.13363,0,,330,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
