N,X,Y,TAZID,EXTERNAL,PNR_2015,PNR_2019,PNR_2024,PNR_2030,PNR_2040,PNR_2050,PNR_2030UF,PNR_2040UF,PNR_2050UF,GEOMETRYSO,GEOMETRY_1
"896",423258.89292,4612496.93589,"875","0","0","0","0","0","0","0","0","0","0","1","1"
"897",423961.52186,4612085.77598,"876","0","0","0","0","0","0","0","0","0","0","1","1"
"898",423824.65435,4613981.16704,"877","0","0","0","0","0","0","0","0","0","0","1","1"
"899",425415.69811,4613701.01896,"878","0","0","0","0","0","0","0","0","0","0","1","1"
"900",426263.85215,4612970.56148,"879","0","0","0","0","0","0","0","0","0","0","1","1"
"901",427247.88472,4612937.14716,"880","0","0","0","0","0","0","0","0","0","0","1","1"
"902",427986.23498,4612994.60658,"881","0","0","0","0","0","0","0","0","0","0","1","1"
"903",428819.49138,4612908.99682,"882","0","0","0","0","0","0","0","0","0","0","1","1"
"904",426227.73190,4611995.27062,"883","0","0","0","0","0","0","0","0","0","0","1","1"
"905",427237.91000,4611950.91614,"884","0","0","0","0","0","0","0","0","0","0","1","1"
"906",427973.51407,4611934.94306,"885","0","0","0","0","0","0","0","0","0","0","1","1"
"907",428811.40685,4611917.16439,"886","0","0","0","0","0","0","0","0","0","0","1","1"
"908",426284.62996,4611182.45329,"887","0","0","0","0","0","0","0","0","0","0","1","1"
"909",427210.07677,4611136.93827,"888","0","0","0","0","0","0","0","0","0","0","1","1"
"910",427966.96730,4611107.87662,"889","0","0","0","0","0","0","0","0","0","0","1","1"
"911",428808.95946,4611007.74381,"890","0","0","0","0","0","0","0","0","0","0","1","1"
"912",429601.16597,4611171.77309,"891","0","0","0","0","0","0","0","0","0","0","1","1"
"913",430271.00179,4611162.38210,"892","0","0","0","0","0","0","0","0","0","0","1","1"
"914",431351.84809,4613672.28968,"893","0","0","0","0","0","0","0","0","0","0","1","1"
"915",431983.99364,4613703.86624,"894","0","0","0","0","0","0","0","0","0","0","1","1"
"916",431392.76616,4612876.28493,"895","0","0","0","0","0","0","0","0","0","0","1","1"
"917",431907.47123,4613138.76363,"896","0","0","0","0","0","0","0","0","0","0","1","1"
"918",432669.01307,4613239.21190,"897","0","0","0","0","0","0","0","0","0","0","1","1"
"919",432261.47242,4612483.10736,"898","0","0","0","0","0","0","0","0","0","0","1","1"
"920",432132.15867,4611495.01966,"899","0","0","0","0","0","0","0","0","0","0","1","1"
"921",433127.68186,4609664.29750,"900","0","0","0","0","0","0","0","0","0","0","1","1"
"922",418278.17484,4609180.86109,"901","0","0","0","0","0","0","0","0","0","0","1","1"
"923",417348.62467,4603929.76480,"902","0","0","0","0","0","0","0","0","0","0","1","1"
"924",418856.86466,4600620.42857,"903","0","0","0","0","0","0","0","0","0","0","1","1"
"925",420293.49292,4602563.91404,"904","0","0","0","0","0","0","0","0","0","0","1","1"
"926",421648.69067,4604187.44565,"905","0","0","0","0","0","0","0","0","0","0","1","1"
"927",426401.56143,4608747.54463,"906","0","0","0","0","0","0","0","0","0","0","1","1"
"928",426405.92114,4607649.81881,"907","0","0","0","0","0","0","0","0","0","0","1","1"
"929",424283.70234,4604895.26725,"908","0","0","0","0","0","0","0","0","0","0","1","1"
"930",427327.06122,4605455.19355,"909","0","0","0","0","0","0","0","0","0","0","1","1"
"931",428443.80217,4607786.50030,"910","0","0","0","0","0","0","0","0","0","0","1","1"
"932",430020.44211,4607513.52034,"911","0","0","0","0","0","0","0","0","0","0","1","1"
"933",429293.94553,4606776.85623,"910","0","0","0","0","0","0","0","0","0","0","1","1"
"934",431443.73772,4607467.35915,"913","0","0","0","0","0","0","0","0","0","0","1","1"
"935",433056.22276,4607447.15486,"914","0","0","0","0","0","0","0","0","0","0","1","1"
"936",429422.86613,4605945.39594,"915","0","0","0","0","0","0","0","0","0","0","1","1"
"937",430070.18538,4606435.85673,"916","0","0","0","0","0","0","0","0","0","0","1","1"
"938",431491.50796,4606187.87037,"917","0","0","0","0","0","0","0","0","0","0","1","1"
"939",433140.08088,4606196.41998,"918","0","0","0","0","0","0","0","0","0","0","1","1"
"940",428997.73419,4605001.96438,"919","0","0","0","0","0","0","0","0","0","0","1","1"
"941",429584.25956,4604966.30344,"920","0","0","0","0","0","0","0","0","0","0","1","1"
"942",429414.57230,4604064.06217,"921","0","0","0","0","0","0","0","0","0","0","1","1"
"943",430094.41704,4605146.01189,"922","0","0","0","0","0","0","0","0","0","0","1","1"
"980",412959.32488,4633781.63714,"0","1","0","0","0","0","0","0","0","0","0","1","1"
"981",414975.74696,4625948.89979,"0","1","0","0","0","0","0","0","0","0","0","1","1"
"982",420456.14401,4600136.84475,"0","1","0","0","0","0","0","0","0","0","0","1","1"
"983",427952.51870,4583002.75841,"0","1","0","0","0","0","0","0","0","0","0","1","1"
"984",450608.87143,4585179.45950,"0","1","0","0","0","0","0","0","0","0","0","1","1"
"985",460893.48698,4641578.17831,"0","1","0","0","0","0","0","0","0","0","0","1","1"
"986",432687.84804,4650140.80909,"0","1","0","0","0","0","0","0","0","0","0","1","1"
"987",427412.66363,4650296.78092,"0","1","0","0","0","0","0","0","0","0","0","1","1"
"988",420891.13081,4650303.36127,"0","1","0","0","0","0","0","0","0","0","0","1","1"
"1000",432684.80993,4649973.96895,"725","0","0","0","0","0","0","0","0","0","0","1","1"
"1001",415103.83997,4625750.14071,"790","0","0","0","0","0","0","0","0","0","0","1","1"
"1002",420456.32345,4600311.00218,"903","0","0","0","0","0","0","0","0","0","0","1","1"
"1003",428019.12019,4583153.19066,"857","0","0","0","0","0","0","0","0","0","0","1","1"
"1004",450641.37303,4585435.62624,"869","0","0","0","0","0","0","0","0","0","0","1","1"
"1005",460711.51159,4641633.07052,"859","0","0","0","0","0","0","0","0","0","0","1","1"
"1006",413347.20999,4641425.77137,"56","0","0","0","0","0","0","0","0","0","0","1","1"
"1007",413550.15867,4638530.40383,"664","0","0","0","0","0","0","0","0","0","0","1","1"
"1008",417024.71005,4635008.87071,"95","0","0","0","0","0","0","0","0","0","0","1","1"
"1009",413329.86240,4641019.54070,"56","0","0","0","0","0","0","0","0","0","0","1","1"
"1010",417729.60969,4634982.46942,"95","0","0","0","0","0","0","0","0","0","0","1","1"
"1011",413596.83839,4641415.36872,"56","0","0","0","0","0","0","0","0","0","0","1","1"
"1012",417964.41109,4626525.37128,"717","0","0","0","0","0","0","0","0","0","0","1","1"
"1013",418539.31084,4618041.16914,"524","0","0","0","0","0","0","0","0","0","0","1","1"
"1014",418570.41088,4622566.97006,"803","0","0","0","0","0","0","0","0","0","0","1","1"
"1015",418797.54830,4634786.00134,"677","0","0","0","0","0","0","0","0","0","0","1","1"
"1016",418969.51168,4641076.96993,"65","0","0","0","0","0","0","0","0","0","0","1","1"
"1017",419248.03921,4626521.94981,"791","0","0","0","0","0","0","0","0","0","0","1","1"
"1018",419342.23252,4615888.80355,"832","0","0","0","0","0","0","0","0","0","0","1","1"
"1019",419744.19925,4633223.68815,"694","0","0","0","0","0","0","0","0","0","0","1","1"
"1020",419837.53615,4618050.90966,"841","0","0","0","0","0","0","0","0","0","0","1","1"
"1021",420944.35171,4645660.90221,"12","0","0","0","0","0","0","0","0","0","0","1","1"
"1022",420950.20967,4647486.66988,"2","0","0","0","0","0","0","0","0","0","0","1","1"
"1023",420952.51071,4643444.27121,"16","0","0","0","0","0","0","0","0","0","0","1","1"
"1024",420987.61099,4641067.36839,"62","0","0","0","0","0","0","0","0","0","0","1","1"
"1025",421009.61724,4632991.02569,"695","0","0","0","0","0","0","0","0","0","0","1","1"
"1026",421013.27348,4632091.77431,"708","0","0","0","0","0","0","0","0","0","0","1","1"
"1027",421010.63332,4635569.28514,"677","0","0","0","0","0","0","0","0","0","0","1","1"
"1028",414455.80909,4641378.86067,"646","0","0","0","0","0","0","0","0","0","0","1","1"
"1029",421643.21078,4606661.57058,"623","0","0","0","0","0","0","0","0","0","0","1","1"
"1030",415331.10807,4641339.46084,"658","0","0","0","0","0","0","0","0","0","0","1","1"
"1031",422182.81188,4610094.16845,"596","0","0","0","0","0","0","0","0","0","0","1","1"
"1032",422233.41167,4607563.96916,"619","0","0","0","0","0","0","0","0","0","0","1","1"
"1033",422456.05590,4630529.24812,"713","0","0","0","0","0","0","0","0","0","0","1","1"
"1034",422690.07370,4626593.82876,"718","0","0","0","0","0","0","0","0","0","0","1","1"
"1035",422784.78925,4621956.01247,"371","0","0","0","0","0","0","0","0","0","0","1","1"
"1036",422994.63836,4628143.16807,"719","0","0","0","0","0","0","0","0","0","0","1","1"
"1037",413258.68621,4639069.53328,"664","0","0","0","0","0","0","0","0","0","0","1","1"
"1038",415517.36945,4637857.79152,"666","0","0","0","0","0","0","0","0","0","0","1","1"
"1039",423401.51208,4640708.96967,"64","0","0","0","0","0","0","0","0","0","0","1","1"
"1040",414154.17179,4636877.86993,"668","0","0","0","0","0","0","0","0","0","0","1","1"
"1041",424206.01157,4637823.42091,"679","0","0","0","0","0","0","0","0","0","0","1","1"
"1042",423884.91092,4610746.96861,"598","0","0","0","0","0","0","0","0","0","0","1","1"
"1043",424180.20868,4647458.16922,"23","0","0","0","0","0","0","0","0","0","0","1","1"
"1044",424189.11250,4644224.46953,"41","0","0","0","0","0","0","0","0","0","0","1","1"
"1045",424204.21085,4621486.96821,"371","0","0","0","0","0","0","0","0","0","0","1","1"
"1046",420990.89237,4640286.67679,"65","0","0","0","0","0","0","0","0","0","0","1","1"
"1047",424218.16429,4630665.22524,"713","0","0","0","0","0","0","0","0","0","0","1","1"
"1048",424224.03486,4619252.92988,"847","0","0","0","0","0","0","0","0","0","0","1","1"
"1049",424235.47847,4628108.94601,"719","0","0","0","0","0","0","0","0","0","0","1","1"
"1050",415924.25049,4635844.02512,"673","0","0","0","0","0","0","0","0","0","0","1","1"
"1051",424238.45011,4626434.48098,"267","0","0","0","0","0","0","0","0","0","0","1","1"
"1052",424278.88304,4616858.85505,"854","0","0","0","0","0","0","0","0","0","0","1","1"
"1053",424147.91121,4606642.54649,"620","0","0","0","0","0","0","0","0","0","0","1","1"
"1054",424735.44925,4627383.70041,"261","0","0","0","0","0","0","0","0","0","0","1","1"
"1055",425018.70999,4632981.57057,"91","0","0","0","0","0","0","0","0","0","0","1","1"
"1056",425647.66433,4621004.85414,"319","0","0","0","0","0","0","0","0","0","0","1","1"
"1057",428519.46794,4620890.61768,"349","0","0","0","0","0","0","0","0","0","0","1","1"
"1058",417799.12144,4637232.04583,"671","0","0","0","0","0","0","0","0","0","0","1","1"
"1059",425812.21276,4632987.77080,"92","0","0","0","0","0","0","0","0","0","0","1","1"
"1060",412884.92829,4641444.14076,"50","0","0","0","0","0","0","0","0","0","0","1","1"
"1061",412849.50675,4640561.13812,"653","0","0","0","0","0","0","0","0","0","0","1","1"
"1062",425940.50006,4628928.08735,"785","0","0","0","0","0","0","0","0","0","0","1","1"
"1063",412754.21308,4639469.04989,"652","0","0","0","0","0","0","0","0","0","0","1","1"
"1064",426248.31124,4619132.49018,"435","0","0","0","0","0","0","0","0","0","0","1","1"
"1065",426484.88348,4614104.19505,"878","0","0","0","0","0","0","0","0","0","0","1","1"
"1066",426643.34741,4616846.56440,"435","0","0","0","0","0","0","0","0","0","0","1","1"
"1067",417772.25045,4635981.57553,"676","0","0","0","0","0","0","0","0","0","0","1","1"
"1068",417379.26536,4634995.11642,"98","0","0","0","0","0","0","0","0","0","0","1","1"
"1069",426773.03814,4610279.44660,"562","0","0","0","0","0","0","0","0","0","0","1","1"
"1070",426908.36018,4607107.74954,"907","0","0","0","0","0","0","0","0","0","0","1","1"
"1071",427055.99386,4627371.19957,"785","0","0","0","0","0","0","0","0","0","0","1","1"
"1072",427067.60206,4628921.47824,"781","0","0","0","0","0","0","0","0","0","0","1","1"
"1073",427163.35183,4632324.00314,"777","0","0","0","0","0","0","0","0","0","0","1","1"
"1074",427659.74751,4619969.34801,"404","0","0","0","0","0","0","0","0","0","0","1","1"
"1075",427411.05330,4647457.05502,"30","0","0","0","0","0","0","0","0","0","0","1","1"
"1076",427686.03457,4620809.14537,"377","0","0","0","0","0","0","0","0","0","0","1","1"
"1077",427822.11236,4608834.67024,"583","0","0","0","0","0","0","0","0","0","0","1","1"
"1078",416600.95549,4635122.32244,"97","0","0","0","0","0","0","0","0","0","0","1","1"
"1079",427837.31152,4609533.67021,"578","0","0","0","0","0","0","0","0","0","0","1","1"
"1080",417008.60776,4634609.96192,"98","0","0","0","0","0","0","0","0","0","0","1","1"
"1081",416830.85427,4633407.36623,"690","0","0","0","0","0","0","0","0","0","0","1","1"
"1082",427874.41183,4610228.16856,"563","0","0","0","0","0","0","0","0","0","0","1","1"
"1083",427966.91024,4616034.27020,"531","0","0","0","0","0","0","0","0","0","0","1","1"
"1084",419148.04398,4634207.36793,"694","0","0","0","0","0","0","0","0","0","0","1","1"
"1085",428284.36144,4608824.77673,"578","0","0","0","0","0","0","0","0","0","0","1","1"
"1086",428205.66463,4628916.97852,"786","0","0","0","0","0","0","0","0","0","0","1","1"
"1087",428195.63312,4632239.91555,"777","0","0","0","0","0","0","0","0","0","0","1","1"
"1088",428310.56689,4614055.38977,"546","0","0","0","0","0","0","0","0","0","0","1","1"
"1089",428336.61044,4610210.16933,"563","0","0","0","0","0","0","0","0","0","0","1","1"
"1090",428463.56172,4616546.74693,"438","0","0","0","0","0","0","0","0","0","0","1","1"
"1091",412132.74122,4641479.09557,"651","0","0","0","0","0","0","0","0","0","0","1","1"
"1092",428412.37083,4617771.42331,"432","0","0","0","0","0","0","0","0","0","0","1","1"
"1093",428473.52627,4619128.22717,"407","0","0","0","0","0","0","0","0","0","0","1","1"
"1094",417033.44386,4630592.70547,"711","0","0","0","0","0","0","0","0","0","0","1","1"
"1095",428516.13071,4620783.27165,"349","0","0","0","0","0","0","0","0","0","0","1","1"
"1096",428545.41679,4621410.08327,"348","0","0","0","0","0","0","0","0","0","0","1","1"
"1097",417564.70869,4628274.89134,"717","0","0","0","0","0","0","0","0","0","0","1","1"
"1098",418193.97681,4625526.01319,"791","0","0","0","0","0","0","0","0","0","0","1","1"
"1099",428582.54270,4622432.74255,"322","0","0","0","0","0","0","0","0","0","0","1","1"
"1100",428606.28936,4623258.08095,"297","0","0","0","0","0","0","0","0","0","0","1","1"
"1101",428637.59162,4627737.43439,"786","0","0","0","0","0","0","0","0","0","0","1","1"
"1102",428646.94802,4624549.09295,"275","0","0","0","0","0","0","0","0","0","0","1","1"
"1103",418564.70813,4620031.06103,"512","0","0","0","0","0","0","0","0","0","0","1","1"
"1104",428664.82324,4625494.65748,"264","0","0","0","0","0","0","0","0","0","0","1","1"
"1105",429028.51155,4647458.66937,"25","0","0","0","0","0","0","0","0","0","0","1","1"
"1106",429020.91075,4644224.97105,"46","0","0","0","0","0","0","0","0","0","0","1","1"
"1107",428980.11939,4622425.34378,"323","0","0","0","0","0","0","0","0","0","0","1","1"
"1108",429021.69269,4623249.72103,"298","0","0","0","0","0","0","0","0","0","0","1","1"
"1109",418599.50728,4617195.15997,"528","0","0","0","0","0","0","0","0","0","0","1","1"
"1110",429031.04673,4619105.64625,"416","0","0","0","0","0","0","0","0","0","0","1","1"
"1111",429036.22634,4619298.43729,"416","0","0","0","0","0","0","0","0","0","0","1","1"
"1112",420242.01665,4614283.92869,"836","0","0","0","0","0","0","0","0","0","0","1","1"
"1113",429063.51231,4614035.16905,"538","0","0","0","0","0","0","0","0","0","0","1","1"
"1114",429063.39341,4616685.16918,"446","0","0","0","0","0","0","0","0","0","0","1","1"
"1115",429061.76611,4617118.75546,"438","0","0","0","0","0","0","0","0","0","0","1","1"
"1116",422684.37849,4611011.51455,"595","0","0","0","0","0","0","0","0","0","0","1","1"
"1117",429099.35845,4619515.88709,"416","0","0","0","0","0","0","0","0","0","0","1","1"
"1118",429146.57285,4617199.92174,"434","0","0","0","0","0","0","0","0","0","0","1","1"
"1119",422417.40930,4610087.35962,"596","0","0","0","0","0","0","0","0","0","0","1","1"
"1120",429230.31105,4609482.36946,"580","0","0","0","0","0","0","0","0","0","0","1","1"
"1121",429254.90863,4619510.81777,"416","0","0","0","0","0","0","0","0","0","0","1","1"
"1122",429260.41138,4610187.66805,"565","0","0","0","0","0","0","0","0","0","0","1","1"
"1123",429262.66496,4619726.56188,"406","0","0","0","0","0","0","0","0","0","0","1","1"
"1124",429325.64729,4620330.12461,"379","0","0","0","0","0","0","0","0","0","0","1","1"
"1125",429332.69832,4620542.80845,"379","0","0","0","0","0","0","0","0","0","0","1","1"
"1126",429339.78894,4620755.41221,"351","0","0","0","0","0","0","0","0","0","0","1","1"
"1127",422198.08241,4610558.49522,"596","0","0","0","0","0","0","0","0","0","0","1","1"
"1128",423175.40676,4610218.66003,"597","0","0","0","0","0","0","0","0","0","0","1","1"
"1129",429357.02149,4621181.84080,"352","0","0","0","0","0","0","0","0","0","0","1","1"
"1130",429373.71135,4614028.66822,"539","0","0","0","0","0","0","0","0","0","0","1","1"
"1131",429366.42901,4621387.67744,"352","0","0","0","0","0","0","0","0","0","0","1","1"
"1132",429394.80740,4622414.61385,"298","0","0","0","0","0","0","0","0","0","0","1","1"
"1133",429408.57862,4622847.55298,"299","0","0","0","0","0","0","0","0","0","0","1","1"
"1134",429420.44562,4623240.00590,"298","0","0","0","0","0","0","0","0","0","0","1","1"
"1135",429432.43366,4624939.27501,"274","0","0","0","0","0","0","0","0","0","0","1","1"
"1136",423523.60822,4610050.16121,"605","0","0","0","0","0","0","0","0","0","0","1","1"
"1137",429461.57062,4625468.99222,"274","0","0","0","0","0","0","0","0","0","0","1","1"
"1138",429491.43816,4632210.59778,"131","0","0","0","0","0","0","0","0","0","0","1","1"
"1139",429762.47998,4622399.02970,"324","0","0","0","0","0","0","0","0","0","0","1","1"
"1140",429836.90781,4623226.61147,"284","0","0","0","0","0","0","0","0","0","0","1","1"
"1141",422131.20849,4608699.26081,"611","0","0","0","0","0","0","0","0","0","0","1","1"
"1142",429885.19561,4609458.21305,"572","0","60","60","60","60","60","60","60","60","60","1","1"
"1143",423021.90540,4608982.75574,"613","0","0","0","0","0","0","0","0","0","0","1","1"
"1144",429936.48534,4617953.80590,"444","0","0","0","0","0","0","0","0","0","0","1","1"
